avggift,lastgife,pgift,ampergift,response
15,15,0.08,15,0
14.35,16,0.28,15.5,0
12.32,20,0.49,13.33,0
7.62,10,0.18,9,0
9.67,15,0.23,12.5,0
5.47,6,0.31,5.71,0
9.8,16,0.11,16,0
3.76,2,0.5,4.11,0
6.92,10,0.24,9,1
4.28,3,0.27,4.4,0
10,10,0.31,21.25,0
8.03,11,0.49,10,0
13,16,0.08,13,0
14.82,10,0.11,25,0
15.33,21,0.08,18,0
23,30,0.18,31.75,0
11.04,10,0.32,10,0
17.8,50,0.12,15.5,0
25,25,0.07,25,0
6.93,10,0.2,10,0
9.2,15,0.18,14,0
20,20,0.07,20,0
5.6,7,0.25,5.5,0
8.67,11,0.15,8.67,0
11.89,20,0.13,15.33,0
43.33,75,0.09,62.5,0
10.12,20,0.24,20,0
7.86,8,0.2,8.33,0
11.71,15,0.18,13.5,0
17,20,0.13,20,0
15.13,10,0.37,11.67,0
12.42,16,0.17,12.6,0
17.5,15,0.07,15,0
15.29,20,0.09,20,0
8.69,12,0.27,10.17,0
8.88,15,0.14,11.67,1
9.32,10,0.23,10,0
7.5,10,0.19,7.5,0
9.27,15,0.29,14,0
9,12,0.18,10.25,0
10.79,10,0.24,10,0
9.43,15,0.13,12.25,0
10.5,20,0.17,15,0
20,20,0.07,20,0
25,25,0.08,25,0
16.29,20,0.17,0,0
7.2,5,0.21,7.2,0
10.4,24,0.13,18,0
12.29,20,0.18,12.75,0
11,17,0.11,15,0
17.33,20,0.12,16,0
6.89,11,0.36,11,0
25,25,0.09,25,0
9.98,10,0.5,11.25,0
6.06,8,0.32,7.75,1
4.76,4,0.25,5.5,1
4.56,3,0.33,4.5,0
26,29,0.1,28,0
8.4,15,0.21,13,0
9.57,17,0.16,15,0
20,20,0.07,20,0
11.86,15,0.15,16,0
9.47,12,0.29,12.71,0
5.73,10,0.21,11.5,0
15,15,0.07,15,1
20,25,0.12,25,0
11.2,6,0.15,14,0
17.14,20,0.17,20,0
3.67,3,0.38,3.67,0
9.69,6,0.29,12.33,0
9,12,0.26,11.75,0
12.78,15,0.37,13,0
15,20,0.12,15,0
12,4,0.14,20,0
16.67,15,0.09,15,0
9.4,10,0.19,14,0
25,25,0.07,0,0
9.38,16,0.13,15,0
17.67,19,0.12,17.67,0
11.29,10,0.09,0,0
6.08,10,0.25,7.6,0
7.42,10,0.19,10,0
8.11,12,0.19,10.67,1
13.57,20,0.11,15,0
25,25,0.09,0,0
9.42,10,0.3,10.14,0
14.38,10,0.21,14.75,0
11.86,25,0.12,22.5,0
8.55,12,0.34,10.67,0
5.5,5,0.27,5.88,0
10,15,0.09,10,1
19.17,20,0.11,23.33,0
20,20,0.07,20,0
7.35,5,0.24,9.6,0
14.5,25,0.14,23.33,0
19.75,30,0.12,23.33,0
18.6,25,0.12,21,0
10.4,15,0.25,12.33,0
19.38,21,0.15,20,0
7.21,12,0.23,10,1
11.62,0,0.17,13.6,0
10.9,10,0.16,12,0
21.33,26,0.12,26,0
14,15,0.09,14,0
15.45,25,0.16,22.5,0
13.44,15,0.24,14.67,0
11.5,13,0.11,15,0
7.78,9,0.21,9.17,0
8,10,0.12,12.5,0
7,5,0.28,6,0
8,15,0.12,12.5,0
11,25,0.17,13,1
5.5,10,0.32,7.5,0
19.11,35,0.14,35,0
10.64,10,0.19,10,0
13.46,25,0.21,15,0
5.9,10,0.18,9,0
15,25,0.1,15,0
6.9,13,0.4,10.67,0
11.67,15,0.15,13.75,0
9.79,18,0.25,12.57,0
8.21,10,0.41,10,0
9.3,12,0.21,10.4,0
12.5,10,0.1,12.5,0
11.88,25,0.21,25,0
9.68,19,0.25,17.75,0
28,28,0.07,28,0
6.38,5,0.24,7.2,0
13.27,15,0.17,22.5,0
11.82,10,0.49,11,0
8.83,10,0.18,10,1
20,20,0.08,20,0
14.62,10,0.2,10,0
3.5,4,0.27,3.86,0
18.33,20,0.08,20,0
12.12,19,0.14,19,0
7.43,10,0.21,7.5,0
15,15,0.08,15,0
46.25,85,0.09,80,0
11.5,10,0.13,11.5,0
18.4,30,0.09,30,0
6.93,6,0.38,6.33,0
16.67,25,0.14,25,0
6.2,5,0.21,6.5,0
8.83,15,0.18,12.5,0
10.4,15,0.11,15,0
8.85,16,0.19,16,0
9,15,0.24,12.5,0
6.94,10,0.33,8,0
9,15,0.15,15,0
22.86,25,0.3,25,0
11.67,5,0.15,13.75,1
6.53,10,0.24,8.75,0
8.92,10,0.24,10.5,0
6.8,8,0.42,7.25,0
12.58,19,0.17,16,0
6.75,10,0.17,5.67,0
21.4,20,0.16,21.4,0
16.21,25,0.2,25,0
4,7,0.22,4,0
19.64,5,0.13,0,0
4.5,6,0.44,5.75,0
10.67,11,0.12,10.67,0
10.33,13,0.2,12.5,0
18.38,50,0.24,34.75,0
12.55,14,0.26,13.71,0
25,25,0.07,25,0
15,20,0.08,10,0
10.67,12,0.14,10.67,0
10,15,0.13,12.5,0
9,15,0.18,11.75,0
4.74,5,0.37,5,0
15,15,0.08,15,0
5.38,10,0.29,6.33,0
21.09,30,0.33,27.5,1
8.5,15,0.1,15,0
7.32,13,0.25,15,0
16.5,15,0.14,25,0
6.45,6,0.29,7,0
13,22,0.13,21,0
13,16,0.11,16,0
7.77,10,0.2,10.67,0
9.18,10,0.23,10,0
9.1,11,0.29,12.2,0
2.96,5,0.48,3.57,0
11,16,0.15,14.67,0
16,17,0.11,16,0
15.5,16,0.12,16,0
8.67,15,0.12,15,0
17,25,0.23,20,0
17.5,20,0.11,15,0
20,20,0.07,20,0
10.71,20,0.22,12,0
11.33,15,0.15,14,0
9.25,15,0.17,13,0
28,28,0.07,28,0
10.5,15,0.13,15,1
17,20,0.12,20,0
23.75,30,0.08,30,0
9,11,0.16,9,0
20,20,0.06,20,0
11.67,20,0.11,11.67,0
6.14,8,0.32,7.12,0
7.17,10,0.39,10,0
21.64,25,0.18,22.25,0
12.83,15,0.12,12.33,0
10,10,0.17,10,0
20,20,0.07,20,0
7.9,13,0.35,11.67,0
25,25,0.07,25,0
11.17,20,0.13,15,0
5.22,15,0.21,13.5,0
7.33,10,0.18,8.67,0
18.33,25,0.12,18.33,0
14.25,17,0.13,18.5,0
12.2,20,0.15,20,0
15,15,0.07,15,0
17.4,22,0.21,22,0
12.5,15,0.1,12.5,0
13.69,21,0.23,30,0
10,15,0.09,15,0
10.4,15,0.2,15,0
12.36,20,0.21,20,0
11,20,0.15,14.67,0
12.5,10,0.12,12.5,0
6.89,8,0.27,7.8,0
25,25,0.08,25,0
6.38,10,0.36,10,0
7.69,10,0.32,11.71,0
20,20,0.08,0,0
7.73,10,0.25,7.25,0
24,24,0.15,23.67,0
8.33,17,0.13,12.33,0
15,20,0.07,20,0
8,10,0.13,9,1
10,12,0.18,11.6,0
15,15,0.08,15,0
7.1,10,0.27,9.5,0
14,0,0.16,21.5,0
9.25,6,0.3,10.43,0
16.83,24,0.21,21,0
10.29,10,0.17,14.33,0
16.33,25,0.17,25,0
17.5,20,0.16,17.5,0
15,20,0.12,20,0
22.12,1.10E+01,0.1,13.97,0
25,25,0.07,25,0
14,22,0.15,16,0
12.73,20,0.21,17.33,0
12.5,20,0.09,12.5,0
10.88,10,0.13,20,0
8.38,12,0.19,12,0
25,25,0.07,25,0
10.67,10,0.19,10.67,0
20,25,0.11,25,0
11.8,16,0.13,14.5,0
10.23,15,0.28,12.78,0
11.43,15,0.19,12.75,0
5.25,10,0.15,5.25,0
4.75,10,0.27,10,1
7.76,12,0.24,10.67,0
10.64,11,0.18,11.67,0
20,20,0.07,20,0
11.82,25,0.16,25,0
10,15,0.33,15,0
5.89,12,0.33,8.25,0
12.64,10,0.18,14,0
6.65,10,0.25,10,0
12.31,25,0.25,11.25,0
11.5,20,0.09,11.5,0
15.38,24,0.27,19.6,0
9,11,0.25,11.33,1
20,25,0.11,25,0
6.2,8,0.26,6.6,0
10.29,13,0.17,12,0
17.57,28,0.12,24,0
9.5,11,0.21,9.5,0
12.47,12,0.45,13.62,0
10.89,10,0.18,13.33,1
11.67,10,0.12,11.67,0
8.57,10,0.38,9.78,0
5.88,5,0.3,6.75,0
17.6,20,0.11,18,0
8.33,15,0.09,10,0
12.8,16,0.14,14,0
5.8,6,0.25,5.75,0
25,25,0.1,25,0
9.86,17,0.13,16,0
13.83,20,0.16,16,0
7.19,10,0.18,10,0
19.67,50,0.11,50,0
10.5,15,0.16,11.75,0
13.5,20,0.13,17.5,0
15.78,15,0.12,22.5,0
9.57,15,0.29,12.67,0
4.86,3,0.3,5.25,0
13.33,20,0.09,15,0
5.09,6,0.3,5.8,0
15.8,25,0.23,25,0
23.75,30,0.12,38.33,0
7.71,12,0.25,10,0
7.67,15,0.15,11.67,0
9.86,11,0.19,11.5,0
11.25,15,0.11,15,0
3.52,6,0.34,5,0
15.33,22,0.1,22,0
20,20,0.07,20,0
10,15,0.1,15,0
19.24,25,0.15,25,0
15,15,0.12,15,0
15,15,0.08,15,0
5.3,5,0.34,5,0
8.78,5,0.18,9.8,0
12.42,25,0.23,13,0
21.67,15,0.07,15,0
15,15,0.08,15,0
9.25,12,0.22,11,0
20.11,12,0.15,12,1
25,25,0.09,25,0
9.6,15,0.19,13,0
13.8,25,0.16,25,0
12.5,10,0.1,12.5,0
23,23,0.07,23,0
12.5,15,0.11,12.5,0
25,25,0.06,25,0
13,16,0.09,13,0
50,50,0.07,50,0
11.21,19,0.19,18,0
15,15,0.06,15,0
15,15,0.08,15,0
8.7,20,0.27,16.67,0
12.5,20,0.09,12.5,0
12.57,15,0.21,14,0
22.5,25,0.11,22.5,0
25,25,0.11,25,0
20,20,0.07,20,1
4.78,6,0.36,5.14,0
11.31,15,0.24,13.43,0
9.9,12,0.25,11.17,0
10.38,12,0.23,12,0
6,7,0.18,7.33,0
6.52,11,0.35,11,0
15.33,20,0.1,20,0
11.06,20,0.22,17.33,0
6.63,12,0.26,10.67,0
20,20,0.06,20,0
26.27,33,0.16,30.5,0
32.5,35,0.09,35,0
4.05,2,0.39,3.58,0
18,18,0.08,18,0
25,25,0.06,25,0
25,25,0.07,25,0
7,10,0.23,10,0
21.94,15,0.23,15,0
15,20,0.09,15,0
17.5,30,0.08,17.5,0
7.59,12,0.4,10.67,0
8.38,15,0.22,11.75,0
15,20,0.07,20,0
12.33,25,0.1,16,0
12,20,0.09,20,0
15,20,0.12,20,0
7.46,10,0.33,10.5,0
7.19,15,0.24,13.67,0
9.2,10,0.33,10,0
14.44,15,0.16,15.5,0
5.75,13,0.27,11.67,0
14.5,7,0.16,14.5,0
15,15,0.07,15,0
12,20,0.11,15,1
2.75,5,0.43,3.43,0
8.45,20,0.25,20,0
15,20,0.09,15,0
15,20,0.09,15,0
20,20,0.07,20,0
15.45,20,0.15,20,0
27.14,35,0.11,35,0
12.5,15,0.11,12.5,0
11.24,20,0.24,12.33,0
2.88,2,0.28,3.4,0
11.6,16,0.14,16,0
4.83,5,0.24,5,0
11,15,0.15,12.5,0
6.43,5,0.33,7.5,0
4.85,10,0.33,8,0
14,15,0.08,0,0
25,25,0.25,25,0
8.31,12,0.19,11.2,0
14,25,0.08,25,0
12.33,15,0.11,12.33,0
9.35,15,0.23,13.67,0
13.33,20,0.09,20,1
10,13,0.15,9.25,0
20,20,0.21,21,0
15,20,0.1,15,0
9.4,16,0.12,16,0
9,10,0.16,9,0
7.5,15,0.15,15,0
23.13,33,0.25,28.67,0
8.73,12,0.23,11.2,0
5.26,8,0.36,7.29,0
20,20,0.08,20,0
5.13,6,0.51,4.24,0
12.5,20,0.09,12.5,0
10.67,5,0.12,17,0
7,6,0.15,7.5,0
11.6,16,0.13,12.67,0
25,25,0.07,25,0
11.25,20,0.1,17.5,0
15.17,20,0.11,20,0
20.18,25,0.38,25,0
9.71,15,0.15,9.25,0
9.6,14,0.18,12.75,0
6.2,7,0.21,6.2,0
4.93,7,0.27,5.8,0
8.33,10,0.15,8.33,0
11.57,14,0.17,13,0
16.75,26,0.09,23.5,0
9.08,5,0.23,10.33,0
8.33,5,0.16,7.5,0
25,25,0.07,25,0
11.88,15,0.15,14.67,0
10.67,20,0.15,20,0
17.89,25,0.14,25,0
13.67,15,0.1,15.5,0
15,25,0.09,15,0
15.2,20,0.14,18.67,0
7.2,12,0.23,10,0
9.28,6,0.26,10.75,1
9.89,14,0.24,11.5,0
7.62,10,0.24,7.5,0
8.06,10,0.27,9.2,0
9.11,12,0.24,10,0
14,15,0.12,15.33,0
10,15,0.09,10,0
15,15,0.12,15,0
10.83,6,0.17,14.67,0
7.8,10,0.15,10.33,0
14.81,25,0.3,25,0
26.29,36,0.16,23.67,0
5.5,8,0.2,8,0
9.62,10,0.22,10,0
8.42,10,0.34,9.75,0
13.5,25,0.15,25,0
13.6,20,0.09,20,0
6.86,15,0.16,13.5,0
9,15,0.09,15,0
12.33,21,0.29,14.25,0
20,20,0.07,20,0
6.22,5,0.45,7.33,0
10.18,11,0.29,11.2,1
33.7,50,0.14,50,0
17.43,21,0.17,20.4,0
5.57,8,0.33,6.29,0
10.67,10,0.14,11,0
13.2,20,0.12,20,0
6.14,13,0.2,13,0
24.2,6,0.16,30,0
20.73,25,0.16,30,0
19.6,40,0.26,25,0
7.33,10,0.17,8.5,0
11.67,10,0.17,20,0
29.58,10,0.2,18.33,0
5.83,6,0.18,6.75,0
11.54,20,0.15,16.67,0
5.3,5,0.47,5.78,0
5.71,5,0.33,5.83,0
6,7,0.19,5.67,0
11.5,20,0.13,11.5,0
10,10,0.15,10,0
10,5,0.22,11,0
4.94,10,0.25,7,0
5.67,9,0.24,5.62,0
10.1,15,0.22,15,0
10.07,10,0.24,11,0
11.4,15,0.1,15,0
15.42,15,0.17,15,0
25,25,0.12,25,0
6.87,15,0.23,15,0
7.83,10,0.14,10,0
13.5,17,0.11,14.67,0
8.95,10,0.3,10,0
17,24,0.09,17,0
5.38,11,0.21,10,0
16.67,25,0.07,25,0
15,15,0.07,15,0
15,15,0.08,15,0
87.5,50,0.1,100,0
12,15,0.11,15,0
10.71,25,0.19,14.25,0
18.2,35,0.09,35,0
14.78,18,0.12,16,0
8.5,10,0.27,11.25,0
28.86,35,0.12,31.4,0
20.44,2.18E+01,0.14,20,0
60.71,175,0.09,100,0
4.04,4,0.32,4.17,0
12.92,20,0.17,19,0
11.57,20,0.12,13.33,0
20,20,0.07,20,0
10.8,10,0.17,10.67,0
9.42,10,0.22,11,0
10,15,0.12,12.5,0
20,20,0.14,21.25,0
12.5,15,0.23,13.8,0
20,20,0.07,20,0
12.45,15,0.15,15,0
13.06,20,0.22,16.25,0
17.5,25,0.08,17.5,0
15,20,0.08,20,0
15,15,0.08,15,0
15,15,0.07,15,0
17.22,30,0.14,27.5,0
6.71,15,0.4,8,0
3.57,4,0.35,4,0
20,20,0.07,20,0
15,20,0.09,20,0
5.89,15,0.34,5.5,0
14.21,16,0.29,15.43,0
11.33,15,0.12,14,0
12.75,14,0.16,14,0
11,11,0.14,11,0
24.5,100,0.15,50,0
9.17,14,0.25,12.6,0
14.57,25,0.17,15.8,0
13.94,10,0.56,10.71,0
11.57,16,0.24,16,0
13.17,22,0.16,22.33,0
12,20,0.11,20,0
5.83,10,0.14,7.5,0
15,15,0.08,0,0
13.65,10,0.23,10,0
8.17,12,0.18,8.8,0
15,15,0.08,15,0
18.38,32,0.15,29,0
4.85,5,0.27,5,0
18.7,15,0.14,15,0
14.33,20,0.27,20,0
15,20,0.09,20,0
3.91,6,0.23,4.67,0
14.8,18,0.08,0,0
10,15,0.1,15,0
13,15,0.09,15,0
20,20,0.07,20,0
15,15,0.07,15,0
11.2,15,0.1,15,0
20,20,0.07,20,0
17.62,25,0.13,25,0
10.62,20,0.22,17.5,0
11.8,20,0.12,20,0
50,50,0.06,50,0
6.56,15,0.34,7.67,0
8.5,15,0.1,15,0
33.12,75,0.18,75,0
11.71,20,0.13,17,0
12.5,15,0.09,10,0
4.56,2,0.32,0,0
10.62,15,0.14,13.67,0
9.09,10,0.2,10.75,1
18.33,20,0.1,18.33,0
10.71,25,0.17,20,0
15,15,0.08,15,0
22,20,0.11,25,1
17.29,21,0.18,18.2,0
15,15,0.08,15,0
11.71,16,0.13,15,0
10.67,14,0.19,14,0
21.67,25,0.08,22.5,0
5.07,10,0.23,10.67,0
62.5,100,0.07,100,1
10.88,10,0.21,10,0
10.11,14,0.16,12.67,0
8.09,10,0.22,9.57,0
81.93,27,0.13,34,0
9,15,0.14,9,0
23.38,50,0.12,50,0
9,10,0.15,10,0
21.67,25,0.11,21.67,0
7.33,9,0.29,7.8,0
8.47,10,0.37,10.83,0
7,11,0.12,7,0
9.89,15,0.25,14.67,0
10.36,15,0.1,15,0
15.73,19,0.21,19.8,0
10,15,0.11,14,0
7,6,0.15,7.33,0
20,20,0.08,20,0
21.25,25,0.07,25,0
12.5,15,0.09,12.5,0
10,15,0.11,11.67,0
17.5,25,0.12,25,0
16.92,30,0.16,26.67,0
5.83,3,0.21,7.25,1
11.8,25,0.15,25,0
8.33,14,0.22,14,0
11.5,20,0.21,14.2,0
8.8,14,0.18,12.25,0
10.22,16,0.13,17,0
11,15,0.12,13,0
9.83,15,0.15,17.5,0
17.5,20,0.15,16.67,0
11.82,10,0.25,16,0
7.27,10,0.29,10,1
6.6,7,0.17,6.6,0
15.29,15,0.12,13.5,0
7.2,18,0.2,6,0
4.02,11,0.63,5.36,0
25,25,0.07,25,0
2.7,5,0.41,3.33,0
8.17,17,0.14,17,0
7.78,12,0.32,0,0
15,15,0.08,15,0
15,20,0.09,15,0
9.33,15,0.17,12,0
7.86,10,0.13,8.75,0
13.6,25,0.12,20,0
9.17,10,0.12,10,0
8.5,15,0.18,11.75,0
14.33,15,0.12,14.33,0
10,10,0.16,10,0
9.17,10,0.17,10,0
7.82,11,0.22,9.6,0
4.87,2,0.34,6.75,0
20,25,0.11,20,0
4.77,8,0.43,5.83,0
25,25,0.07,25,0
15,15,0.11,15,0
6.5,5,0.16,7.67,0
11.12,20,0.15,20,0
30,30,0.07,30,0
8.8,10,0.25,10.33,0
17.55,30,0.16,30,0
8.2,15,0.11,13,0
11.45,14,0.18,12.67,0
4.5,3,0.32,5,0
17.17,25,0.1,25,0
10.47,16,0.57,18.5,0
16.91,25,0.16,25,0
12.5,20,0.08,12.5,0
5.5,8,0.22,6.33,0
100,100,0.03,100,1
3.85,7,0.21,5.5,0
3.36,3,0.35,3.75,0
8,10,0.24,8.33,0
25,25,0.06,25,0
15.86,25,0.1,25,0
10.83,17,0.17,16,0
6.67,11,0.24,7.29,0
10.95,18,0.32,18.86,0
10.23,15,0.19,15,0
14,20,0.14,20,0
20,20,0.06,20,0
15,15,0.08,15,0
21,20,0.11,21.67,0
2.71,2,0.53,3.29,0
8.86,10,0.28,10,0
13.2,16,0.11,16,0
5.5,10,0.24,9,0
18.65,30,0.14,22.5,0
7,20,0.2,15,0
25,25,0.06,25,1
25,25,0.1,25,0
8.33,15,0.11,12.5,0
20.83,50,0.12,43.5,1
23.5,20,0.11,30,0
8.71,10,0.23,8.33,0
25,25,0.08,25,0
15,15,0.08,15,0
9.2,15,0.12,15,0
9.67,15,0.1,12,0
3.25,3,0.26,3.33,0
6.61,20,0.24,15,0
20,20,0.08,20,0
8.81,3,0.41,5.2,0
6.67,14,0.22,12,0
17.75,25,0.11,20.33,0
7.4,10,0.26,8.5,0
14,20,0.12,14,0
11.75,20,0.12,16,0
20,20,0.08,20,0
15,15,0.08,15,0
8.77,12,0.21,10.5,0
14.6,25,0.14,14.33,0
20,20,0.06,20,0
25,25,0.08,25,0
8.4,5,0.48,10.83,1
8.9,13,0.19,12,0
5.5,5,0.26,5.33,0
10,15,0.09,10,0
11.67,20,0.11,20,0
8.6,15,0.14,12.5,0
7.91,12,0.22,11.2,0
9.2,14,0.24,12.5,0
14,15,0.09,14,0
15,20,0.1,15,0
16.2,20,0.24,20,0
8.11,14,0.32,9.5,0
6.36,5,0.23,8.75,0
9,11,0.23,10,0
27.5,30,0.09,27.5,0
8.67,15,0.15,15,0
9.83,15,0.11,12.5,0
15,15,0.08,15,0
15,15,0.07,15,0
15,15,0.08,15,0
6.25,10,0.18,6.25,0
23,23,0.07,23,0
4.94,5,0.33,5,0
8.09,10,0.31,8.67,0
8.83,16,0.13,13,0
7.42,10,0.22,10,0
8.86,11,0.21,10,0
17.29,15,0.18,17.8,0
6.12,10,0.22,8,0
25,25,0.05,25,0
18.5,30,0.17,18.67,0
6.92,15,0.18,15,0
6.04,8,0.4,6.83,0
17.5,25,0.1,22.5,0
14,15,0.08,14,0
13,20,0.1,16,0
12.75,21,0.17,21,0
9.33,10,0.2,8.75,0
221.44,500,0.21,100,0
25.17,36,0.12,33,0
9.2,10,0.21,9.2,0
15.44,25,0.18,22.5,0
22.5,25,0.08,22.5,1
6.91,10,0.34,8.5,1
5.47,5,0.26,5.8,0
19.25,20,0.08,18.5,0
11.18,17,0.16,15.67,0
8,20,0.12,20,0
13.67,25,0.07,25,0
21,27,0.09,21,0
9.86,20,0.13,17,0
25,25,0.06,25,0
13.8,21,0.11,18,0
17.5,25,0.11,17.5,0
15.83,15,0.11,25,0
15,15,0.07,15,0
5.56,6,0.49,7.83,1
13,20,0.14,13,0
9,10,0.12,10,0
6.65,10,0.46,10,0
13,16,0.1,13,1
11.2,25,0.15,25,0
16.25,20,0.44,17.5,1
20,20,0.07,20,0
8.15,15,0.3,15,0
12.61,25,0.28,18.33,0
6.58,10,0.27,9.33,1
16,40,0.14,40,0
15.55,25,0.17,25,0
10,15,0.1,12.5,1
13,21,0.1,18,0
10.33,15,0.3,12.8,0
5.56,10,0.25,6.5,0
12.7,10,0.31,11.33,1
7.07,11,0.27,10.33,0
6.33,3,0.21,7,0
4.47,6,0.26,5.25,0
16.67,20,0.12,16.67,0
15,10,0.14,20,0
11.07,10,0.18,7.67,0
20,20,0.07,20,0
8.5,15,0.15,12.5,0
8.64,10,0.33,11,0
15,15,0.07,15,0
15.29,18,0.1,0,0
20,20,0.08,20,0
6.88,11,0.23,9.4,1
25,25,0.06,25,0
6.27,10,0.43,10,0
7.18,10,0.17,7.75,1
3.73,5,0.33,5,0
14.33,18,0.13,16.5,0
10.25,17,0.34,13.5,0
12.5,15,0.1,12.5,0
2.59,3,0.44,3.29,0
4.86,6,0.27,4.86,0
15.88,20,0.17,20,0
8.5,10,0.35,10.2,0
15,15,0.07,15,0
25,25,0.07,25,0
6.86,10,0.17,7.6,0
11.56,15,0.19,14.4,0
14.36,30,0.2,25,0
6.67,10,0.21,10,0
2.93,1,0.29,2.14,0
12.39,16,0.27,16,0
11.88,21,0.13,17,0
7.07,10,0.25,11,0
9.26,13,0.31,11.5,0
4.17,6,0.22,4.4,0
5.47,5,0.28,5.5,0
19.29,28,0.12,28,0
12,18,0.1,18,0
15,15,0.15,16.67,0
6.08,18,0.2,17,0
5.08,7,0.21,6.4,0
9.9,25,0.17,25,0
25,25,0.07,25,0
5.65,10,0.27,9.5,0
12.5,10,0.11,12.5,1
30,30,0.22,30.83,0
15.6,20,0.11,17.33,0
8.56,14,0.17,13,0
5.78,8,0.24,6.18,0
25,25,0.06,25,0
12,20,0.12,12,0
10.29,30,0.14,21,0
8.45,12,0.2,10.67,0
11.07,25,0.22,20,0
14.8,15,0.21,11,0
7.12,13,0.25,14.67,0
11.57,15,0.14,15,0
9.69,20,0.18,20,0
16.5,23,0.18,23,0
7.13,12,0.27,14,0
8.7,3,0.21,9.86,0
12.62,15,0.16,14,1
7.5,5,0.21,15,0
18.33,20,0.07,20,0
17.75,31,0.11,20.33,0
14.73,20,0.15,20,0
16,17,0.07,17,0
6.71,8,0.3,8.33,0
15.33,20,0.09,18,0
10,15,0.12,14,0
7.6,15,0.18,8.75,0
9.75,15,0.36,12.5,0
20,20,0.06,20,0
9,15,0.1,11,0
7.41,9,0.29,8.6,0
16.75,20,0.15,19,0
7.14,10,0.22,7.33,1
11.63,50,0.25,50,0
12.83,22,0.13,18.33,0
3.28,5,0.4,3.57,0
10.85,18,0.17,18,0
14.14,16,0.16,15.67,0
11,15,0.09,15,0
5.75,10,0.2,6,0
18,25,0.15,25,0
9.89,12,0.15,10.67,0
12.38,15,0.14,15,0
5.18,10,0.3,6.25,0
12.67,15,0.17,13.5,0
15,15,0.08,15,0
18,30,0.1,25,0
20,20,0.06,20,0
6.28,10,0.38,7,0
8.17,10,0.18,8.8,0
20,20,0.16,20,0
7.5,15,0.17,14,1
6.6,10,0.16,8.33,0
7.33,15,0.26,15,0
31.67,50,0.08,25,0
13.33,20,0.17,13.33,0
16.67,10,0.12,16.67,0
39.29,50,0.11,50,0
17.73,25,0.26,20,0
9.56,15,0.18,13.5,0
10.33,10,0.18,10.4,0
9.29,15,0.15,13.33,1
6.27,15,0.23,15,0
11.67,20,0.14,15,0
11.33,17,0.1,17,1
10.8,20,0.15,18,0
9.38,15,0.14,12.5,0
25,25,0.06,25,0
9.38,10,0.44,10,0
7.09,9,0.2,8.8,0
6.58,15,0.26,7.5,0
19.75,18,0.15,16.5,0
16.67,20,0.12,16.67,0
7.83,10,0.18,9.25,0
12.33,16,0.12,17,0
11.38,15,0.21,13,0
10.62,15,0.14,15,0
5.47,10,0.3,10,0
4.25,3,0.27,4.67,1
14.67,15,0.26,0,0
15.67,17,0.11,15.67,0
50,50,0.11,50,0
10.44,10,0.41,13,1
3.78,5,0.35,4.4,1
7.69,8,0.24,7.6,0
9.45,15,0.16,15,0
17.5,25,0.1,17.5,0
11.38,15,0.19,13.75,0
20,25,0.1,25,0
16.14,20,0.14,17,0
10.92,10,0.22,12.14,0
11.2,15,0.14,12,0
5.6,6,0.21,5.6,1
8.19,11,0.27,10,0
20.17,26,0.24,27.5,1
15,20,0.1,15,0
10.96,10,0.2,12.75,0
10.75,14,0.25,14,0
14,15,0.11,15,0
15,20,0.09,15,0
13.67,16,0.12,13,0
8.33,20,0.12,15,0
9.42,7,0.17,9.42,0
8,11,0.36,8.67,0
7.3,10,0.3,10,0
15,30,0.14,25,0
15,15,0.08,15,0
20,20,0.07,20,0
9.33,10,0.3,10,0
14.2,20,0.12,16.33,0
11.73,16,0.16,16,0
6.4,10,0.25,8.5,0
17.5,25,0.09,17.5,0
9.8,15,0.12,15,0
16.88,20,0.24,16.88,0
22.56,23,0.14,28.5,0
20.18,25,0.14,25,0
7.53,10,0.42,9.5,0
10.14,15,0.21,16.67,0
4,3,0.36,3.62,0
6.42,10,0.22,10.67,0
11.69,20,0.25,15.14,0
6.19,10,0.38,10,0
20,20,0.07,20,0
13.4,20,0.1,20,0
18.25,35,0.12,25,0
5.24,5,0.38,5,0
16.75,26,0.08,26,0
10.83,10,0.1,15,0
25,25,0.07,25,0
20,20,0.06,20,0
15,25,0.08,20,0
7.6,6,0.17,8,0
16.67,20,0.15,20,0
13.3,10,0.14,16,0
14.44,20,0.17,18.5,0
14.07,20,0.2,20,0
8.72,10,0.21,9.34,0
32.5,40,0.08,40,0
8.74,12,0.3,10.67,0
7.2,4,0.3,10.25,0
14.75,20,0.21,20,1
15.4,40,0.11,20,0
14,17,0.21,17.75,0
3.82,10,0.41,10,0
15,20,0.11,15,0
10.05,15,0.45,15,0
18.89,10,0.15,16.67,0
20,20,0.08,20,0
11.67,15,0.12,15,0
20.88,36,0.32,32.71,0
10.56,14,0.32,13.2,0
5.83,7,0.2,7.5,0
28,28,0.05,28,0
20,20,0.06,20,0
17.53,31,0.23,31,0
41.67,50,0.11,37.5,0
22.17,25,0.15,24.5,0
4.75,5,0.18,5.5,0
3.63,3,0.47,3.67,0
6,6,0.27,6,0
12.29,30,0.27,22.5,0
15.9,15,0.16,15,0
14.17,25,0.21,25,0
5.5,7,0.25,5.4,0
15.53,15,0.28,27.5,0
22.8,32,0.1,29.5,1
12.75,20,0.17,17.33,0
9.8,15,0.11,15,0
